review_id,Username,Address,Rating,Language,ID_clause,Clause,topic,code,topic_name
43938,Bhavesh P,Old Quarter,4,en,43938.h,you can walk around through the area .,10,VE,Visit Evaluation
25584,Drugi C,Hoi An Ancient Town,5,en,25584.a,"Charming streets & magical sunsets We walked charming streets with snack vendors, visited associations, temples, the Japanese bridge, cafes, restaurants, and shops (clothes, souvenirs, tailoring).",5,LC,Local Consumption
48129,Alex P,Po Nagar Cham Towers,3,en,48129.c,The Towers themselves are nothing special.,4,CA,Cultural Attractions
12971,Maxime Mario,Cat Cat Village,5,fr,12971.a,What to see! Then you should not expect a real Hmong village,10,VE,Visit Evaluation
62207,Екатерина Корнилова,VinWonders Nha Trang,4,ru,62207.o,And now it doesn't like it.,10,VE,Visit Evaluation
30780,SuperHanz,Ha Long Bay,2,en,30780.o,however have some kind of contingency plan in place to change their itinerary to activities that are slightly more rain friendly.,10,VE,Visit Evaluation
42613,diogene52,Notre Dame Cathedral of Saigon,2,en,42613.d,"Ultimately, it's rather sad to see.",10,VE,Visit Evaluation
47168,Yes Oh.,Po Nagar Cham Towers,3,en,47168.a,Seems like a cool temple to visit,4,CA,Cultural Attractions
19313,Vincent,Golden Bridge,5,en,19313.d,My family and I were lucky enough to get a perfectly cleared and sunny day.,10,VE,Visit Evaluation
32093,Newquaygreen1,Japanese Bridge,3,en,32093.a,Quaint but over promoted Worth a look,10,VE,Visit Evaluation
24394,Taneisha Star,Hoa Lo Prison,3,en,24394.c,but just not realistic to me at all.,10,VE,Visit Evaluation
61468,Bình N,VinWonders Nha Trang,5,vi,61468.a,The quality of service is good.,2,SE,Service Experience
5626,Thuong Nguyen,Cai Rang Floating Market,5,en,5626.b,"There are many floating shops on the Mekong River, and visitors can have breakfast on board.",5,LC,Local Consumption
10897,PEDRO C,Cu Chi Tunnel,5,es,10897.a,"Place to visit, to know firsthand how the Vietnamese lived during the war and the combat techniques they used, the truth that we went by public transport from Ho Chí ming and it was an authentic adventure.",12,HL,Historical Learning
11130,pnmehta,Cu Chi Tunnel,4,en,11130.a,Very interesting trip to this place about 1 hour and 15 minutes away by road from Ho Chi Minh city.,7,UH,Urban Heritage
48264,terada088001,Po Nagar Cham Towers,3,en,48264.c,"However, the view from the hilltop had a very authentic Vietnamese feel to it, which was wonderful.",0,EL,Experiential Landscape
8825,Noy M,Crazy House Hang Nga Villa,4,en,8825.b,but for us it just added more fun to the house.,3,RA,Recreational Activities
63191,Aleksandr Savishnev,VinWonders Nha Trang,1,ru,63191.a,"A kid who's seven years old, with a height of 127 centimeters, and he was only allowed to go to the water park for two or three-year-olds.",3,RA,Recreational Activities
55449,lynus,Temple Of Literature,2,en,55449.c,It's okay to visit once.,10,VE,Visit Evaluation
32654,BLWC,Japanese Bridge,2,en,32654.e,but when we visited it was inundated with tourists dressed in costumes all clambering over the bridge to try and get the best selfie.,4,CA,Cultural Attractions
63806,Iordache Gabriela,VinWonders Phu Quoc,4,en,63806.h,"Huge aquarium, but some tanks look kinda small and penguins look a bit hungry ( can be their way to trick you hut that was the feeling we got).",3,RA,Recreational Activities
7975,Martin Nguyen,Cat Ba Island,2,vi,7975.b,"but the way out to the island, I have to use the word YHS, and if you can be willing to wait for the 5-7 hour ferry in the hot 35-37 degrees, consider moving your car to Cat, which is the biggest source of travel development here, and at the price, services, especially traffic, you and your family will never be able to stop and offer it to anyone.",2,SE,Service Experience
50318,MY,Saigon Central Post Office,3,en,50318.a,Beautiful place to see.,10,VE,Visit Evaluation
39560,michel m,Notre Dame Cathedral of Saigon,5,en,39560.d,"Currently under renovation, it is difficult to fully appreciate its facade.",10,VE,Visit Evaluation
67596,ann1sa,White Sand Dunes,4,en,67596.k,for those who like riding on a scary roller coaster can be very exciting.,3,RA,Recreational Activities
7080,Mo S,Cat Ba Island,5,en,7080.b,Local people are also nicer and less touristy compared to others places we visited up Northern Vietnam,8,TCr,Tourist Crowding
53368,Vlog Sachi,Temple Of Literature,5,en,53368.f,"The hot weather, especially in summer, is a minor drawback, as the area has many open spaces and few shaded areas.",2,SE,Service Experience
61913,Don,VinWonders Nha Trang,4,en,61913.a,Good for a touristy family thing. Like a Disneyland.,8,TCr,Tourist Crowding
34794,Arnold Ng,Lake of the Restored Sword,3,en,34794.a,"Nice lake within Old Quarter, many people doing exercises in the morning, both locals and foreigners",5,LC,Local Consumption
15670,shorexcursions,Dragon Bridge,3,en,15670.c,I would suggest an early evening view as the light is fading and you can see the Dragon Bridge lights and the slowly darkening sky.,4,CA,Cultural Attractions
2479,Indrajit,Ba Na Hills,5,en,2479.a,Amazing.. Couldn't believe such a place exist in the middle of Hills.,0,EL,Experiential Landscape
61894,Anine,VinWonders Nha Trang,4,en,61894.a,Fornøyelsesparken funker helt fint for par både med og uten barn!,10,VE,Visit Evaluation
64085,Lee Melissa,VinWonders Phu Quoc,3,en,64085.n,They can relook into having more show time,3,RA,Recreational Activities
64090,Sergei Alekseev,VinWonders Phu Quoc,3,en,64090.g,but anyway we flipped over.,10,VE,Visit Evaluation
4615,Aerin N,Ben Thanh Market,2,en,4615.m,Even if she took it as I was bargaining for cheaper price there's no reason to be rude when I had a respectful tone when asking for the price and the workers at the market should be used to tourists bargaining if she took my question for bargaining.,5,LC,Local Consumption
3157,Brudella,Ba Na Hills,1,en,3157.a,Firstly wear very comfortable shoes and be prepared for lots of walking.,10,VE,Visit Evaluation
46970,jeff1955malaysia,Po Nagar Cham Towers,4,en,46970.b,just a short distance out of town.,10,VE,Visit Evaluation
49664,Denise Hernández- Wright,Saigon Central Post Office,4,en,49664.a,Cool place to visit & send a postcard to relatives if you don't live here.,10,VE,Visit Evaluation
18694,James,Fairy Stream,1,en,18694.a,They ask you to pay to see the canyon and it's not really a canyon.,10,VE,Visit Evaluation
67936,MR_alien,White Sand Dunes,3,en,67936.a,"Commercialized, overcrowded but still part of the tour This place is way crowded compared to the red sand dunes and i dnt mean in terms of visitors this places is filled with kids selling sliding carpets and adults selling foods not much interesting things to visit here as compared to red sand dunes people came here to slide down the sand only and you've to purchased those carpets from them 1st not recommended to come here",8,TCr,Tourist Crowding
68354,katiebear79,White Sand Dunes,2,en,68354.h,the jeep we went in was definately not roadworthy.,3,RA,Recreational Activities
39318,TN P (Rare Beef Pho),Notre Dame Cathedral of Saigon,5,en,39318.i,Bishop Lefevre decided to make this pagoda a church.,7,UH,Urban Heritage
22376,AnnetteS4,Ho Chi Minh's Mausoleum,2,en,22376.d,We waited just about one hour or two bottles of water!,11,EC,Environmental Conditions
52766,huyhoang Nguyen,Tam Coc-Bich Dong,2,vi,52766.a,I'm not planning on it. I still want to.,10,VE,Visit Evaluation
2362,Matthias S,Ba Na Hills,5,en,2362.d,"Great view, weather permitting.",10,VE,Visit Evaluation
62650,jdennison2892,VinWonders Nha Trang,2,en,62650.k,We both had 2 mouthfuls before convincing each other this may not be a smart idea to eat and called the waitresses over.,5,LC,Local Consumption
58333,Michael K,The Independence Palace,1,en,58333.a,"Unlike the Post Office, this building is just barely handsome.",2,SE,Service Experience
42488,BC_Sydney,Notre Dame Cathedral of Saigon,2,en,42488.a,I didn't really find anything interesting about the church.,7,UH,Urban Heritage
2501,은아 정,Ba Na Hills,5,en,2501.z,"Feeling upset, we ended up doing absolutely nothing.",10,VE,Visit Evaluation
27977,roadrunner0820,Hue Imperial City,5,en,27977.a,This is a must see in Hue .,10,VE,Visit Evaluation
29969,Rukmadhar Nath,Ha Long Bay,4,en,29969.a,It was a great tour.,3,RA,Recreational Activities
10052,Chimp01,Crazy House Hang Nga Villa,2,en,10052.e,The look of sheer terror on people's faces as they worry about falling is a little unerving!The intriguing thing is the overall design and creativity.,10,VE,Visit Evaluation
23835,DaleB,Hoa Lo Prison,4,en,23835.c,"I too, the hop on hop off bus tour and visited late morning.",3,RA,Recreational Activities
46629,Fara Alias,Po Nagar Cham Towers,4,en,46629.c,There was a dance show when we were there. …,3,RA,Recreational Activities
15002,A,Dragon Bridge,5,en,15002.e,"If you're visiting Da Nang, this is definitely worth a visit.",10,VE,Visit Evaluation
2910,Sarah M,Ba Na Hills,3,en,2910.c,A lot of buildings to walk around,10,VE,Visit Evaluation
65227,Quyen Nguyen,War Remnants Museum,5,en,65227.a,"The ticket price for the museum was quite reasonable, allowing access to a variety of exhibits spread across three floors with distinct showing rooms. It provided a great value for the money, and there was a plethora of interesting things to explore, making the visit worthwhile.",1,TC,Travel Costs
5112,Joseph Wang,Ben Thanh Market,1,en,5112.b,Update: Came here again and got verbally attacked for helping someone not get ripped off lol followed as well.,10,VE,Visit Evaluation
30269,Sally W,Ha Long Bay,3,en,30269.c,but the views were awful with the fog!,10,VE,Visit Evaluation
56980,Mathijn,The Independence Palace,3,en,56980.b,"Nice to see, it has a lot of historical history and easy to visit by yourself",12,HL,Historical Learning
8420,Maud CST,Crazy House Hang Nga Villa,5,en,8420.c,"There are tons of staircases where you can easily get lost, which is fun, and each building has a theme.",3,RA,Recreational Activities
43535,BTS1972,Old Quarter,5,en,43535.c,"All the small houses, little shops and myriads of motos can still be found here today.",5,LC,Local Consumption
64060,Akshay Hegde,VinWonders Phu Quoc,3,en,64060.c,"Overall atmosphere is good, staff are friendly and helpful, Many rides were under maintenance when I visited.",2,SE,Service Experience
52131,Karen E,Tam Coc-Bich Dong,3,en,52131.i,Would still recommend going here as it is so beautiful,10,VE,Visit Evaluation
3816,Kaiya E,Ben Thanh Market,4,en,3816.f,It can be a bit overwhelming as vendors constantly get you to buy.,5,LC,Local Consumption
44106,Liana Sum,Old Quarter,4,en,44106.a,"There are many historical spot, souvenier shop, massage service and authentic vietnamese food can be found here.",2,SE,Service Experience
20181,Capitantix,Golden Bridge,2,it,20181.a,From advertising it would seem a bridge in the void and one expects a thrilling emotion,4,CA,Cultural Attractions
37820,PHAN PHUONG,Nha Trang Beach,5,vi,37820.a,"It's known for its own green beach with white sand, so clear that it reflects the whole sky in broad daylight, it makes it seem as if the sky and the sea re-integrating into one, along with its beautiful white sand with many coconut palms, sun rays that take turns shining down to make the sea more shiny and appealing.",9,CT,Coastal Tourism
36269,Rob McLaughlin,My Son,4,en,36269.a,"This is a fun afternoon out, specially if you hire a scooter and ride out yourself, rather than take a tour.",3,RA,Recreational Activities
47202,Nicholas Gavardi,Po Nagar Cham Towers,3,en,47202.b,but even with none there I wouldn't feel like it is something you should not miss.,10,VE,Visit Evaluation
53734,Chinchikurin,Temple Of Literature,5,en,53734.c,There's a turtle-shaped stone monument with carvings of people who passed the imperial examinations (the old civil service exams) in the past (though the inscriptions were small and difficult to read).,12,HL,Historical Learning
9216,Margaret W.,Crazy House Hang Nga Villa,3,en,9216.c,"but more kitschy (too much of everything, which doesn't help).",10,VE,Visit Evaluation
10807,Simondos1707,Cu Chi Tunnel,5,en,10807.c,The ingenuity of the soldiers who built lived in the tunnels was incredible.,12,HL,Historical Learning
7664,SlowlyinAsia,Cat Ba Island,4,en,7664.f,Rent a motorbike and explore...the National Park is a great day trip....BUT...HURRY...maybe it's already too late...they are building a bridge ( about 3/4 of the way there when I saw it ) and a very LARGE casino complex...good bye CatBa.,3,RA,Recreational Activities
51548,Z M,Tam Coc-Bich Dong,5,en,51548.b,Must do if your visiting Ninh Binh.,10,VE,Visit Evaluation
55798,Afiza Saad,The Independence Palace,5,en,55798.c,I would suggest getting your tickets in advance as the line was long and very slow.,10,VE,Visit Evaluation
25806,Mokisen,Hoi An Ancient Town,5,en,25806.e,It’s full of lights and yet another experience.,10,VE,Visit Evaluation
67019,donalds907,War Remnants Museum,1,en,67019.b,It attempts to make you believe that the US broke most Geneva convention rules of war.,12,HL,Historical Learning
62610,Bailey12856,VinWonders Nha Trang,2,en,62610.l,"but at the minute it's just a bit ""meh"".",10,VE,Visit Evaluation
10262,이윤창,Crazy House Hang Nga Villa,2,en,10262.b,"Well, if it were me, I wouldn't call a Grab taxi to come here.",10,VE,Visit Evaluation
17644,eom,Fairy Stream,4,ko,17644.c,but I soon got used to it.,10,VE,Visit Evaluation
28057,Melanie E,Hue Imperial City,5,en,28057.c,Her English is excellent and she is very knowledgeable.,10,VE,Visit Evaluation
5664,Thuan Tran,Cai Rang Floating Market,5,en,5664.a,"The biggest floating market in Vietnam, the real one, people actually living and trading on the river.",5,LC,Local Consumption
67469,Siti,White Sand Dunes,4,en,67469.a,Our travel agent booked the jeep for us to visit the sand dunes..,12,HL,Historical Learning
37166,Piotr Gabrylewicz,My Son,2,en,37166.b,but demaged heavily and not much to see apart from the 15 mins show.,3,RA,Recreational Activities
66989,Smith33040,War Remnants Museum,1,en,66989.b,"I found it rather dreary and depressing, much of it related to the French occupation.",12,HL,Historical Learning
42923,Bianca_Mirella,Notre Dame Cathedral of Saigon,2,en,42923.a,"In December 2011, my boyfriend and I were in Ho Chi Minh City, and that's why we visited Notre Dame Cathedral.",7,UH,Urban Heritage
